UF,Ano,Grupo de idade,Total,Fonte,new_faixa,new_local
Santa Catarina,2000, 10-14,544332.0,IBGE,10,Santa Catarina
Santa Catarina,2000, 15-19,542554.0,IBGE,15,Santa Catarina
Santa Catarina,2000, 20-24,498947.0,IBGE,20,Santa Catarina
Santa Catarina,2000, 25-29,455439.0,IBGE,25,Santa Catarina
Santa Catarina,2000, 30-34,456223.0,IBGE,30,Santa Catarina
Santa Catarina,2000, 35-39,441588.0,IBGE,35,Santa Catarina
Santa Catarina,2000, 40-44,376096.0,IBGE,40,Santa Catarina
Santa Catarina,2000, 45-49,306644.0,IBGE,45,Santa Catarina
Santa Catarina,2000, 50-54,239061.0,IBGE,50,Santa Catarina
Santa Catarina,2000, 55-59,177615.0,IBGE,55,Santa Catarina
Santa Catarina,2000, 60-64,141582.0,IBGE,60,Santa Catarina
Santa Catarina,2000, 65-69,110789.0,IBGE,65,Santa Catarina
Santa Catarina,2000, 70-74,82400.0,IBGE,70,Santa Catarina
Santa Catarina,2000, 75-79,54327.0,IBGE,75,Santa Catarina
Santa Catarina,2000,80+,49092.0,IBGE,80,Santa Catarina
Rio Grande do Sul,2000, 05-09,889215.0,IBGE,5,Rio Grande do Sul
Rio Grande do Sul,2000, 10-14,917334.0,IBGE,10,Rio Grande do Sul
Rio Grande do Sul,2000, 15-19,940957.0,IBGE,15,Rio Grande do Sul
Rio Grande do Sul,2000, 20-24,870136.0,IBGE,20,Rio Grande do Sul
Rio Grande do Sul,2000, 25-29,784728.0,IBGE,25,Rio Grande do Sul
Rio Grande do Sul,2000, 30-34,798797.0,IBGE,30,Rio Grande do Sul
Rio Grande do Sul,2000, 35-39,814559.0,IBGE,35,Rio Grande do Sul
Rio Grande do Sul,2000, 40-44,743755.0,IBGE,40,Rio Grande do Sul
Rio Grande do Sul,2000, 45-49,638488.0,IBGE,45,Rio Grande do Sul
Rio Grande do Sul,2000, 50-54,519280.0,IBGE,50,Rio Grande do Sul
Rio Grande do Sul,2000, 55-59,405458.0,IBGE,55,Rio Grande do Sul
Rio Grande do Sul,2000, 60-64,334046.0,IBGE,60,Rio Grande do Sul
Rio Grande do Sul,2000, 65-69,271779.0,IBGE,65,Rio Grande do Sul
Rio Grande do Sul,2000, 70-74,209446.0,IBGE,70,Rio Grande do Sul
Rio Grande do Sul,2000, 75-79,139280.0,IBGE,75,Rio Grande do Sul
Rio Grande do Sul,2000,80+,135171.0,IBGE,80,Rio Grande do Sul
Mato Grosso do Sul,2000, 05-09,224135.0,IBGE,5,Mato Grosso do Sul
Mato Grosso do Sul,2000, 10-14,225671.0,IBGE,10,Mato Grosso do Sul
Mato Grosso do Sul,2000, 15-19,222525.0,IBGE,15,Mato Grosso do Sul
Mato Grosso do Sul,2000, 20-24,203024.0,IBGE,20,Mato Grosso do Sul
Mato Grosso do Sul,2000, 25-29,180153.0,IBGE,25,Mato Grosso do Sul
Mato Grosso do Sul,2000, 30-34,171718.0,IBGE,30,Mato Grosso do Sul
Mato Grosso do Sul,2000, 35-39,158442.0,IBGE,35,Mato Grosso do Sul
Mato Grosso do Sul,2000, 40-44,135103.0,IBGE,40,Mato Grosso do Sul
Mato Grosso do Sul,2000, 45-49,110007.0,IBGE,45,Mato Grosso do Sul
Mato Grosso do Sul,2000, 50-54,84282.0,IBGE,50,Mato Grosso do Sul
Mato Grosso do Sul,2000, 55-59,66693.0,IBGE,55,Mato Grosso do Sul
Mato Grosso do Sul,2000, 60-64,54083.0,IBGE,60,Mato Grosso do Sul
Mato Grosso do Sul,2000, 65-69,41042.0,IBGE,65,Mato Grosso do Sul
Mato Grosso do Sul,2000, 70-74,29880.0,IBGE,70,Mato Grosso do Sul
Mato Grosso do Sul,2000, 75-79,19991.0,IBGE,75,Mato Grosso do Sul
Mato Grosso do Sul,2000,80+,21527.0,IBGE,80,Mato Grosso do Sul
Mato Grosso,2000, 05-09,287906.0,IBGE,5,Mato Grosso
Mato Grosso,2000, 10-14,285171.0,IBGE,10,Mato Grosso
Mato Grosso,2000, 15-19,283080.0,IBGE,15,Mato Grosso
Mato Grosso,2000, 20-24,262659.0,IBGE,20,Mato Grosso
Mato Grosso,2000, 25-29,231555.0,IBGE,25,Mato Grosso
Mato Grosso,2000, 30-34,212555.0,IBGE,30,Mato Grosso
Mato Grosso,2000, 35-39,187867.0,IBGE,35,Mato Grosso
Mato Grosso,2000, 40-44,155075.0,IBGE,40,Mato Grosso
Mato Grosso,2000, 45-49,121497.0,IBGE,45,Mato Grosso
Mato Grosso,2000, 50-54,91117.0,IBGE,50,Mato Grosso
Mato Grosso,2000, 55-59,70230.0,IBGE,55,Mato Grosso
Mato Grosso,2000, 60-64,55179.0,IBGE,60,Mato Grosso
Mato Grosso,2000, 65-69,39022.0,IBGE,65,Mato Grosso
Mato Grosso,2000, 70-74,26507.0,IBGE,70,Mato Grosso
Mato Grosso,2000, 75-79,16586.0,IBGE,75,Mato Grosso
Mato Grosso,2000,80+,17793.0,IBGE,80,Mato Grosso
Goiás,2000, 05-09,515247.0,IBGE,5,Goiás
Goiás,2000, 10-14,514204.0,IBGE,10,Goiás
Goiás,2000, 15-19,523462.0,IBGE,15,Goiás
Goiás,2000, 20-24,506065.0,IBGE,20,Goiás
Goiás,2000, 25-29,459736.0,IBGE,25,Goiás
Goiás,2000, 30-34,421910.0,IBGE,30,Goiás
Goiás,2000, 35-39,376905.0,IBGE,35,Goiás
Goiás,2000, 40-44,319116.0,IBGE,40,Goiás
Goiás,2000, 45-49,256034.0,IBGE,45,Goiás
Goiás,2000, 50-54,200963.0,IBGE,50,Goiás
Goiás,2000, 55-59,158602.0,IBGE,55,Goiás
Goiás,2000, 60-64,129118.0,IBGE,60,Goiás
Goiás,2000, 65-69,94239.0,IBGE,65,Goiás
Goiás,2000, 70-74,66763.0,IBGE,70,Goiás
Goiás,2000, 75-79,44139.0,IBGE,75,Goiás
Goiás,2000,80+,45862.0,IBGE,80,Goiás
Distrito Federal,2000, 05-09,219294.0,IBGE,5,Distrito Federal
Distrito Federal,2000, 10-14,208989.0,IBGE,10,Distrito Federal
Distrito Federal,2000, 15-19,229472.0,IBGE,15,Distrito Federal
Distrito Federal,2000, 20-24,240218.0,IBGE,20,Distrito Federal
Distrito Federal,2000, 25-29,213469.0,IBGE,25,Distrito Federal
Distrito Federal,2000, 30-34,186053.0,IBGE,30,Distrito Federal
Distrito Federal,2000, 35-39,160011.0,IBGE,35,Distrito Federal
Distrito Federal,2000, 40-44,128531.0,IBGE,40,Distrito Federal
Distrito Federal,2000, 45-49,104281.0,IBGE,45,Distrito Federal
Distrito Federal,2000, 50-54,79404.0,IBGE,50,Distrito Federal
Distrito Federal,2000, 55-59,57637.0,IBGE,55,Distrito Federal
Distrito Federal,2000, 60-64,45275.0,IBGE,60,Distrito Federal
Distrito Federal,2000, 65-69,30557.0,IBGE,65,Distrito Federal
Distrito Federal,2000, 70-74,21057.0,IBGE,70,Distrito Federal
Distrito Federal,2000, 75-79,13023.0,IBGE,75,Distrito Federal
Distrito Federal,2000,80+,13304.0,IBGE,80,Distrito Federal
Brasil,2001, 05-09,17390172.0,IBGE,5,Brasil
Brasil,2001, 10-14,17471598.0,IBGE,10,Brasil
Brasil,2001, 15-19,17866394.0,IBGE,15,Brasil
Brasil,2001, 20-24,16826765.0,IBGE,20,Brasil
Brasil,2001, 25-29,14615238.0,IBGE,25,Brasil
Brasil,2001, 30-34,13530676.0,IBGE,30,Brasil
Brasil,2001, 35-39,12688799.0,IBGE,35,Brasil
Brasil,2001, 40-44,11142331.0,IBGE,40,Brasil
Brasil,2001, 45-49,9330172.0,IBGE,45,Brasil
Brasil,2001, 50-54,7518204.0,IBGE,50,Brasil
Brasil,2001, 55-59,5851451.0,IBGE,55,Brasil
Brasil,2001, 60-64,4806742.0,IBGE,60,Brasil
Brasil,2001, 65-69,3780931.0,IBGE,65,Brasil
Brasil,2001, 70-74,2921197.0,IBGE,70,Brasil
Brasil,2001, 75-79,2041751.0,IBGE,75,Brasil
Brasil,2001,80+,2097640.0,IBGE,80,Brasil
Norte,2001, 05-09,1694853.0,IBGE,5,Norte
Norte,2001, 10-14,1590981.0,IBGE,10,Norte
Norte,2001, 15-19,1536095.0,IBGE,15,Norte
Norte,2001, 20-24,1375705.0,IBGE,20,Norte
Norte,2001, 25-29,1135358.0,IBGE,25,Norte
Norte,2001, 30-34,956384.0,IBGE,30,Norte
Norte,2001, 35-39,817076.0,IBGE,35,Norte
Norte,2001, 40-44,682762.0,IBGE,40,Norte
Norte,2001, 45-49,545378.0,IBGE,45,Norte
Norte,2001, 50-54,414347.0,IBGE,50,Norte
Norte,2001, 55-59,320563.0,IBGE,55,Norte
Norte,2001, 60-64,253471.0,IBGE,60,Norte
Norte,2001, 65-69,190783.0,IBGE,65,Norte
Norte,2001, 70-74,137852.0,IBGE,70,Norte
Norte,2001, 75-79,94487.0,IBGE,75,Norte
Norte,2001,80+,113880.0,IBGE,80,Norte
Nordeste,2001, 05-09,5324552.0,IBGE,5,Nordeste
Nordeste,2001, 10-14,5414879.0,IBGE,10,Nordeste
Nordeste,2001, 15-19,5446444.0,IBGE,15,Nordeste
Nordeste,2001, 20-24,4795969.0,IBGE,20,Nordeste
Nordeste,2001, 25-29,3942964.0,IBGE,25,Nordeste
Nordeste,2001, 30-34,3523748.0,IBGE,30,Nordeste
Nordeste,2001, 35-39,3202973.0,IBGE,35,Nordeste
Nordeste,2001, 40-44,2666151.0,IBGE,40,Nordeste
Nordeste,2001, 45-49,2218965.0,IBGE,45,Nordeste
Nordeste,2001, 50-54,1876549.0,IBGE,50,Nordeste
Nordeste,2001, 55-59,1511831.0,IBGE,55,Nordeste
Nordeste,2001, 60-64,1278867.0,IBGE,60,Nordeste
Nordeste,2001, 65-69,979015.0,IBGE,65,Nordeste
Nordeste,2001, 70-74,777729.0,IBGE,70,Nordeste
Nordeste,2001, 75-79,586512.0,IBGE,75,Nordeste
Nordeste,2001,80+,696030.0,IBGE,80,Nordeste
Sudeste,2001, 05-09,6757698.0,IBGE,5,Sudeste
Sudeste,2001, 10-14,6834860.0,IBGE,10,Sudeste
Sudeste,2001, 15-19,7186864.0,IBGE,15,Sudeste
Sudeste,2001, 20-24,7096721.0,IBGE,20,Sudeste
Sudeste,2001, 25-29,6354519.0,IBGE,25,Sudeste
Sudeste,2001, 30-34,5991125.0,IBGE,30,Sudeste
Sudeste,2001, 35-39,5740813.0,IBGE,35,Sudeste
Sudeste,2001, 40-44,5223352.0,IBGE,40,Sudeste
Sudeste,2001, 45-49,4422502.0,IBGE,45,Sudeste
Sudeste,2001, 50-54,3518942.0,IBGE,50,Sudeste
Sudeste,2001, 55-59,2699922.0,IBGE,55,Sudeste
Sudeste,2001, 60-64,2217173.0,IBGE,60,Sudeste
Sudeste,2001, 65-69,1787933.0,IBGE,65,Sudeste
Sudeste,2001, 70-74,1393913.0,IBGE,70,Sudeste
Sudeste,2001, 75-79,952332.0,IBGE,75,Sudeste
Sudeste,2001,80+,895725.0,IBGE,80,Sudeste
Sul,2001, 05-09,2356590.0,IBGE,5,Sul
Sul,2001, 10-14,2392735.0,IBGE,10,Sul
Sul,2001, 15-19,2429423.0,IBGE,15,Sul
Sul,2001, 20-24,2310887.0,IBGE,20,Sul
Sul,2001, 25-29,2069267.0,IBGE,25,Sul
Sul,2001, 30-34,2045945.0,IBGE,30,Sul
Sul,2001, 35-39,2017312.0,IBGE,35,Sul
Sul,2001, 40-44,1802729.0,IBGE,40,Sul
Sul,2001, 45-49,1524007.0,IBGE,45,Sul
Sul,2001, 50-54,1229885.0,IBGE,50,Sul
Sul,2001, 55-59,952181.0,IBGE,55,Sul
Sul,2001, 60-64,763765.0,IBGE,60,Sul
Sul,2001, 65-69,608259.0,IBGE,65,Sul
Sul,2001, 70-74,461227.0,IBGE,70,Sul
Sul,2001, 75-79,310619.0,IBGE,75,Sul
Sul,2001,80+,289255.0,IBGE,80,Sul
Centro-Oeste,2001, 05-09,1256479.0,IBGE,5,Centro-Oeste
Centro-Oeste,2001, 10-14,1238143.0,IBGE,10,Centro-Oeste
Centro-Oeste,2001, 15-19,1267568.0,IBGE,15,Centro-Oeste
Centro-Oeste,2001, 20-24,1247483.0,IBGE,20,Centro-Oeste
Centro-Oeste,2001, 25-29,1113130.0,IBGE,25,Centro-Oeste
Centro-Oeste,2001, 30-34,1013474.0,IBGE,30,Centro-Oeste
Centro-Oeste,2001, 35-39,910625.0,IBGE,35,Centro-Oeste
Centro-Oeste,2001, 40-44,767337.0,IBGE,40,Centro-Oeste
Centro-Oeste,2001, 45-49,619320.0,IBGE,45,Centro-Oeste
Centro-Oeste,2001, 50-54,478481.0,IBGE,50,Centro-Oeste
Centro-Oeste,2001, 55-59,366954.0,IBGE,55,Centro-Oeste
Centro-Oeste,2001, 60-64,293466.0,IBGE,60,Centro-Oeste
Centro-Oeste,2001, 65-69,214941.0,IBGE,65,Centro-Oeste
Centro-Oeste,2001, 70-74,150476.0,IBGE,70,Centro-Oeste
Centro-Oeste,2001, 75-79,97801.0,IBGE,75,Centro-Oeste
Centro-Oeste,2001,80+,102750.0,IBGE,80,Centro-Oeste
Rondônia,2001, 05-09,159122.0,IBGE,5,Rondônia
Rondônia,2001, 10-14,157712.0,IBGE,10,Rondônia
Rondônia,2001, 15-19,152530.0,IBGE,15,Rondônia
Rondônia,2001, 20-24,138247.0,IBGE,20,Rondônia
Rondônia,2001, 25-29,121019.0,IBGE,25,Rondônia
Rondônia,2001, 30-34,109048.0,IBGE,30,Rondônia
Rondônia,2001, 35-39,97148.0,IBGE,35,Rondônia
Rondônia,2001, 40-44,80357.0,IBGE,40,Rondônia
Rondônia,2001, 45-49,62547.0,IBGE,45,Rondônia
Rondônia,2001, 50-54,46771.0,IBGE,50,Rondônia
Rondônia,2001, 55-59,35143.0,IBGE,55,Rondônia
Rondônia,2001, 60-64,27638.0,IBGE,60,Rondônia
Rondônia,2001, 65-69,20403.0,IBGE,65,Rondônia
Rondônia,2001, 70-74,14025.0,IBGE,70,Rondônia
Rondônia,2001, 75-79,8550.0,IBGE,75,Rondônia
Rondônia,2001,80+,7738.0,IBGE,80,Rondônia
Acre,2001, 05-09,78905.0,IBGE,5,Acre
Acre,2001, 10-14,68956.0,IBGE,10,Acre
Acre,2001, 15-19,66956.0,IBGE,15,Acre
Acre,2001, 20-24,60303.0,IBGE,20,Acre
Acre,2001, 25-29,48612.0,IBGE,25,Acre
Acre,2001, 30-34,39909.0,IBGE,30,Acre
Acre,2001, 35-39,33643.0,IBGE,35,Acre
Acre,2001, 40-44,28119.0,IBGE,40,Acre
Acre,2001, 45-49,22628.0,IBGE,45,Acre
Acre,2001, 50-54,17541.0,IBGE,50,Acre
Acre,2001, 55-59,13618.0,IBGE,55,Acre
Acre,2001, 60-64,10455.0,IBGE,60,Acre
Acre,2001, 65-69,7889.0,IBGE,65,Acre
Acre,2001, 70-74,6274.0,IBGE,70,Acre
Acre,2001, 75-79,4534.0,IBGE,75,Acre
Acre,2001,80+,5040.0,IBGE,80,Acre
Amazonas,2001, 05-09,377564.0,IBGE,5,Amazonas
Amazonas,2001, 10-14,341036.0,IBGE,10,Amazonas
Amazonas,2001, 15-19,331060.0,IBGE,15,Amazonas
Amazonas,2001, 20-24,301722.0,IBGE,20,Amazonas
Amazonas,2001, 25-29,246712.0,IBGE,25,Amazonas
Amazonas,2001, 30-34,200456.0,IBGE,30,Amazonas
Amazonas,2001, 35-39,169432.0,IBGE,35,Amazonas
Amazonas,2001, 40-44,140739.0,IBGE,40,Amazonas
Amazonas,2001, 45-49,110028.0,IBGE,45,Amazonas
Amazonas,2001, 50-54,81132.0,IBGE,50,Amazonas
Amazonas,2001, 55-59,61568.0,IBGE,55,Amazonas
Amazonas,2001, 60-64,48365.0,IBGE,60,Amazonas
Amazonas,2001, 65-69,37135.0,IBGE,65,Amazonas
Amazonas,2001, 70-74,27567.0,IBGE,70,Amazonas
Amazonas,2001, 75-79,19883.0,IBGE,75,Amazonas
Amazonas,2001,80+,23968.0,IBGE,80,Amazonas
Roraima,2001, 05-09,47109.0,IBGE,5,Roraima
Roraima,2001, 10-14,40596.0,IBGE,10,Roraima
Roraima,2001, 15-19,38651.0,IBGE,15,Roraima
Roraima,2001, 20-24,35275.0,IBGE,20,Roraima
Roraima,2001, 25-29,29000.0,IBGE,25,Roraima
Roraima,2001, 30-34,25015.0,IBGE,30,Roraima
Roraima,2001, 35-39,21959.0,IBGE,35,Roraima
Roraima,2001, 40-44,17867.0,IBGE,40,Roraima
Roraima,2001, 45-49,13691.0,IBGE,45,Roraima
Roraima,2001, 50-54,9822.0,IBGE,50,Roraima
Roraima,2001, 55-59,6817.0,IBGE,55,Roraima
Roraima,2001, 60-64,5096.0,IBGE,60,Roraima
Roraima,2001, 65-69,3787.0,IBGE,65,Roraima
Roraima,2001, 70-74,2812.0,IBGE,70,Roraima
Roraima,2001, 75-79,1925.0,IBGE,75,Roraima
Roraima,2001,80+,2030.0,IBGE,80,Roraima
Pará,2001, 05-09,817596.0,IBGE,5,Pará
Pará,2001, 10-14,784519.0,IBGE,10,Pará
Pará,2001, 15-19,756180.0,IBGE,15,Pará
Pará,2001, 20-24,669084.0,IBGE,20,Pará
Pará,2001, 25-29,546793.0,IBGE,25,Pará
Pará,2001, 30-34,459377.0,IBGE,30,Pará
Pará,2001, 35-39,389667.0,IBGE,35,Pará
Pará,2001, 40-44,328954.0,IBGE,40,Pará
Pará,2001, 45-49,265850.0,IBGE,45,Pará
Pará,2001, 50-54,204277.0,IBGE,50,Pará
Pará,2001, 55-59,160626.0,IBGE,55,Pará
Pará,2001, 60-64,127178.0,IBGE,60,Pará
Pará,2001, 65-69,94964.0,IBGE,65,Pará
Pará,2001, 70-74,67916.0,IBGE,70,Pará
Pará,2001, 75-79,46379.0,IBGE,75,Pará
Pará,2001,80+,58649.0,IBGE,80,Pará
Amapá,2001, 05-09,72154.0,IBGE,5,Amapá
Amapá,2001, 10-14,62062.0,IBGE,10,Amapá
Amapá,2001, 15-19,58157.0,IBGE,15,Amapá
Amapá,2001, 20-24,52104.0,IBGE,20,Amapá
Amapá,2001, 25-29,43747.0,IBGE,25,Amapá
Amapá,2001, 30-34,36505.0,IBGE,30,Amapá
Amapá,2001, 35-39,29310.0,IBGE,35,Amapá
Amapá,2001, 40-44,23292.0,IBGE,40,Amapá
Amapá,2001, 45-49,17938.0,IBGE,45,Amapá
Amapá,2001, 50-54,12748.0,IBGE,50,Amapá
Amapá,2001, 55-59,9838.0,IBGE,55,Amapá
Amapá,2001, 60-64,7405.0,IBGE,60,Amapá
Amapá,2001, 65-69,5575.0,IBGE,65,Amapá
Amapá,2001, 70-74,3917.0,IBGE,70,Amapá
Amapá,2001, 75-79,2606.0,IBGE,75,Amapá
Amapá,2001,80+,4111.0,IBGE,80,Amapá
Tocantins,2001, 05-09,142403.0,IBGE,5,Tocantins
Tocantins,2001, 10-14,136100.0,IBGE,10,Tocantins
Tocantins,2001, 15-19,132561.0,IBGE,15,Tocantins
Tocantins,2001, 20-24,118970.0,IBGE,20,Tocantins
Tocantins,2001, 25-29,99475.0,IBGE,25,Tocantins
Tocantins,2001, 30-34,86074.0,IBGE,30,Tocantins
Tocantins,2001, 35-39,75917.0,IBGE,35,Tocantins
Tocantins,2001, 40-44,63434.0,IBGE,40,Tocantins
Tocantins,2001, 45-49,52696.0,IBGE,45,Tocantins
Tocantins,2001, 50-54,42056.0,IBGE,50,Tocantins
Tocantins,2001, 55-59,32953.0,IBGE,55,Tocantins
Tocantins,2001, 60-64,27334.0,IBGE,60,Tocantins
Tocantins,2001, 65-69,21030.0,IBGE,65,Tocantins
Tocantins,2001, 70-74,15341.0,IBGE,70,Tocantins
Tocantins,2001, 75-79,10610.0,IBGE,75,Tocantins
Tocantins,2001,80+,12344.0,IBGE,80,Tocantins
Maranhão,2001, 05-09,723790.0,IBGE,5,Maranhão
Maranhão,2001, 10-14,730756.0,IBGE,10,Maranhão
Maranhão,2001, 15-19,707460.0,IBGE,15,Maranhão
Maranhão,2001, 20-24,581447.0,IBGE,20,Maranhão
Maranhão,2001, 25-29,445958.0,IBGE,25,Maranhão
Maranhão,2001, 30-34,384100.0,IBGE,30,Maranhão
Maranhão,2001, 35-39,339488.0,IBGE,35,Maranhão
Maranhão,2001, 40-44,286275.0,IBGE,40,Maranhão
Maranhão,2001, 45-49,243670.0,IBGE,45,Maranhão
Maranhão,2001, 50-54,198599.0,IBGE,50,Maranhão
Maranhão,2001, 55-59,162116.0,IBGE,55,Maranhão
Maranhão,2001, 60-64,137293.0,IBGE,60,Maranhão
Maranhão,2001, 65-69,105186.0,IBGE,65,Maranhão
Maranhão,2001, 70-74,76498.0,IBGE,70,Maranhão
Maranhão,2001, 75-79,54952.0,IBGE,75,Maranhão
Maranhão,2001,80+,71299.0,IBGE,80,Maranhão
Piauí,2001, 05-09,313670.0,IBGE,5,Piauí
Piauí,2001, 10-14,333657.0,IBGE,10,Piauí
Piauí,2001, 15-19,337134.0,IBGE,15,Piauí
Piauí,2001, 20-24,287645.0,IBGE,20,Piauí
Piauí,2001, 25-29,230360.0,IBGE,25,Piauí
Piauí,2001, 30-34,203032.0,IBGE,30,Piauí
Piauí,2001, 35-39,188386.0,IBGE,35,Piauí
Piauí,2001, 40-44,156928.0,IBGE,40,Piauí
Piauí,2001, 45-49,134054.0,IBGE,45,Piauí
Piauí,2001, 50-54,114166.0,IBGE,50,Piauí
Piauí,2001, 55-59,92185.0,IBGE,55,Piauí
Piauí,2001, 60-64,77921.0,IBGE,60,Piauí
Piauí,2001, 65-69,60719.0,IBGE,65,Piauí
Piauí,2001, 70-74,47631.0,IBGE,70,Piauí
Piauí,2001, 75-79,34605.0,IBGE,75,Piauí
Piauí,2001,80+,37731.0,IBGE,80,Piauí
Ceará,2001, 05-09,866188.0,IBGE,5,Ceará
Ceará,2001, 10-14,863279.0,IBGE,10,Ceará
Ceará,2001, 15-19,826478.0,IBGE,15,Ceará
Ceará,2001, 20-24,719615.0,IBGE,20,Ceará
Ceará,2001, 25-29,608836.0,IBGE,25,Ceará
Ceará,2001, 30-34,561963.0,IBGE,30,Ceará
Ceará,2001, 35-39,517318.0,IBGE,35,Ceará
Ceará,2001, 40-44,415359.0,IBGE,40,Ceará
Ceará,2001, 45-49,347213.0,IBGE,45,Ceará
Ceará,2001, 50-54,300340.0,IBGE,50,Ceará
Ceará,2001, 55-59,240881.0,IBGE,55,Ceará
Ceará,2001, 60-64,212102.0,IBGE,60,Ceará
Ceará,2001, 65-69,163077.0,IBGE,65,Ceará
Ceará,2001, 70-74,134179.0,IBGE,70,Ceará
Ceará,2001, 75-79,102820.0,IBGE,75,Ceará
Ceará,2001,80+,110733.0,IBGE,80,Ceará
Rio Grande do Norte,2001, 05-09,299218.0,IBGE,5,Rio Grande do Norte
Rio Grande do Norte,2001, 10-14,304716.0,IBGE,10,Rio Grande do Norte
Rio Grande do Norte,2001, 15-19,305527.0,IBGE,15,Rio Grande do Norte
Rio Grande do Norte,2001, 20-24,271455.0,IBGE,20,Rio Grande do Norte
Rio Grande do Norte,2001, 25-29,230709.0,IBGE,25,Rio Grande do Norte
Rio Grande do Norte,2001, 30-34,215266.0,IBGE,30,Rio Grande do Norte
Rio Grande do Norte,2001, 35-39,200943.0,IBGE,35,Rio Grande do Norte
Rio Grande do Norte,2001, 40-44,161067.0,IBGE,40,Rio Grande do Norte
Rio Grande do Norte,2001, 45-49,128769.0,IBGE,45,Rio Grande do Norte
Rio Grande do Norte,2001, 50-54,113730.0,IBGE,50,Rio Grande do Norte
Rio Grande do Norte,2001, 55-59,90130.0,IBGE,55,Rio Grande do Norte
Rio Grande do Norte,2001, 60-64,77022.0,IBGE,60,Rio Grande do Norte
Rio Grande do Norte,2001, 65-69,58212.0,IBGE,65,Rio Grande do Norte
Rio Grande do Norte,2001, 70-74,49344.0,IBGE,70,Rio Grande do Norte
Rio Grande do Norte,2001, 75-79,40054.0,IBGE,75,Rio Grande do Norte
Rio Grande do Norte,2001,80+,46747.0,IBGE,80,Rio Grande do Norte
Paraíba,2001, 05-09,357718.0,IBGE,5,Paraíba
Paraíba,2001, 10-14,372259.0,IBGE,10,Paraíba
Paraíba,2001, 15-19,374162.0,IBGE,15,Paraíba
Paraíba,2001, 20-24,330832.0,IBGE,20,Paraíba
Paraíba,2001, 25-29,276831.0,IBGE,25,Paraíba
Paraíba,2001, 30-34,252096.0,IBGE,30,Paraíba
Paraíba,2001, 35-39,233597.0,IBGE,35,Paraíba
Paraíba,2001, 40-44,190203.0,IBGE,40,Paraíba
Paraíba,2001, 45-49,162006.0,IBGE,45,Paraíba
Paraíba,2001, 50-54,143561.0,IBGE,50,Paraíba
Paraíba,2001, 55-59,118851.0,IBGE,55,Paraíba
Paraíba,2001, 60-64,105275.0,IBGE,60,Paraíba
Paraíba,2001, 65-69,79954.0,IBGE,65,Paraíba
Paraíba,2001, 70-74,66045.0,IBGE,70,Paraíba
Paraíba,2001, 75-79,53457.0,IBGE,75,Paraíba
Paraíba,2001,80+,65787.0,IBGE,80,Paraíba
Pernambuco,2001, 05-09,836925.0,IBGE,5,Pernambuco
Pernambuco,2001, 10-14,856181.0,IBGE,10,Pernambuco
Pernambuco,2001, 15-19,870732.0,IBGE,15,Pernambuco
Pernambuco,2001, 20-24,797824.0,IBGE,20,Pernambuco
Pernambuco,2001, 25-29,682011.0,IBGE,25,Pernambuco
Pernambuco,2001, 30-34,606729.0,IBGE,30,Pernambuco
Pernambuco,2001, 35-39,549783.0,IBGE,35,Pernambuco
Pernambuco,2001, 40-44,464838.0,IBGE,40,Pernambuco
Pernambuco,2001, 45-49,387830.0,IBGE,45,Pernambuco
Pernambuco,2001, 50-54,329886.0,IBGE,50,Pernambuco
Pernambuco,2001, 55-59,265945.0,IBGE,55,Pernambuco
Pernambuco,2001, 60-64,225024.0,IBGE,60,Pernambuco
Pernambuco,2001, 65-69,170656.0,IBGE,65,Pernambuco
Pernambuco,2001, 70-74,135758.0,IBGE,70,Pernambuco
Pernambuco,2001, 75-79,102091.0,IBGE,75,Pernambuco
Pernambuco,2001,80+,114736.0,IBGE,80,Pernambuco
Alagoas,2001, 05-09,340989.0,IBGE,5,Alagoas
Alagoas,2001, 10-14,323829.0,IBGE,10,Alagoas
Alagoas,2001, 15-19,318327.0,IBGE,15,Alagoas
Alagoas,2001, 20-24,281196.0,IBGE,20,Alagoas
Alagoas,2001, 25-29,233852.0,IBGE,25,Alagoas
Alagoas,2001, 30-34,206355.0,IBGE,30,Alagoas
Alagoas,2001, 35-39,182265.0,IBGE,35,Alagoas
Alagoas,2001, 40-44,150600.0,IBGE,40,Alagoas
Alagoas,2001, 45-49,126603.0,IBGE,45,Alagoas
Alagoas,2001, 50-54,103613.0,IBGE,50,Alagoas
Alagoas,2001, 55-59,81958.0,IBGE,55,Alagoas
Alagoas,2001, 60-64,65247.0,IBGE,60,Alagoas
Alagoas,2001, 65-69,48993.0,IBGE,65,Alagoas
Alagoas,2001, 70-74,36997.0,IBGE,70,Alagoas
Alagoas,2001, 75-79,26590.0,IBGE,75,Alagoas
Alagoas,2001,80+,34449.0,IBGE,80,Alagoas
Sergipe,2001, 05-09,204399.0,IBGE,5,Sergipe
Sergipe,2001, 10-14,201663.0,IBGE,10,Sergipe
Sergipe,2001, 15-19,202095.0,IBGE,15,Sergipe
Sergipe,2001, 20-24,182802.0,IBGE,20,Sergipe
Sergipe,2001, 25-29,154725.0,IBGE,25,Sergipe
Sergipe,2001, 30-34,140119.0,IBGE,30,Sergipe
Sergipe,2001, 35-39,123699.0,IBGE,35,Sergipe
Sergipe,2001, 40-44,99294.0,IBGE,40,Sergipe
Sergipe,2001, 45-49,81054.0,IBGE,45,Sergipe
