Ano,UF,idade,Mulheres,Homens,Total
2003,pa,15 a 19 anos,-7.3300715807390535,-6.58605037735761,-6.887138602679952
2003,pa,20 a 24 anos,-7.340563380196186,-6.013228610602488,-6.467066875150022
2003,pa,25 a 29 anos,-7.1954277408389,-6.081040493931432,-6.489207916008872
2003,pa,30 a 34 anos,-6.998668856022251,-5.918056068660379,-6.316837757166113
2003,pa,35 a 39 anos,-6.661005070908349,-5.775329020855797,-6.117466411789679
2003,pa,40 a 44 anos,-6.150608918755791,-5.486440874452947,-5.759068439075896
2003,pa,45 a 49 anos,-5.731131736238657,-5.347326956145311,-5.516380777032288
2003,pa,50 a 54 anos,-5.518952454111372,-4.908801048298393,-5.161902089387433
2003,pa,55 a 59 anos,-5.043553584903244,-4.616861295802655,-4.8057042817998425
2003,pa,60 a 64 anos,-4.603559898227108,-4.303805013135458,-4.4395253164916655
2003,pa,65 a 69 anos,-4.275509285829532,-3.818988158463094,-4.023610498075688
2003,pa,70 a 74 anos,-3.796103596123315,-3.3805464890748897,-3.569648917952269
2003,pa,75 a 79 anos,-3.3748106454367175,-3.026730397853863,-3.192403122340383
2003,pa,80 anos ou mais,-2.602692232150234,-2.4267305953117893,-2.525441744660859
2004,pa,Menos de 1 ano,-3.9311612288578988,-3.705472224238149,-3.808569843475365
2004,pa,1 a 4 anos,-6.909886802652417,-6.722813667770697,-6.810458017446483
2004,pa,5 a 9 anos,-7.98526385816752,-7.708233221764703,-7.834485647954963
2004,pa,10 a 14 anos,-8.176261878092724,-7.688460613587773,-7.899289295168118
2004,pa,15 a 19 anos,-7.561042476554925,-6.6396168600768615,-6.993849166889735
2004,pa,20 a 24 anos,-7.360326254395319,-6.053022198860828,-6.503036667057397
2004,pa,25 a 29 anos,-7.121308026162938,-5.990863767657862,-6.403314888765191
2004,pa,30 a 34 anos,-6.947211130703165,-5.9830458179810515,-6.351215735214327
2004,pa,35 a 39 anos,-6.624094475619184,-5.768598024236912,-6.102295650726319
2004,pa,40 a 44 anos,-6.237703830978191,-5.538820882835513,-5.8228137142649805
2004,pa,45 a 49 anos,-5.7440503608191635,-5.188707348403944,-5.422141662059835
2004,pa,50 a 54 anos,-5.46550940106369,-4.910805477590923,-5.144935241718558
2004,pa,55 a 59 anos,-5.175243609615218,-4.659109686666226,-4.882076209932848
2004,pa,60 a 64 anos,-4.6856041385221765,-4.1716651535031035,-4.391205241801994
2004,pa,65 a 69 anos,-4.263098842165246,-3.8770999628981917,-4.053019238971965
2004,pa,70 a 74 anos,-3.8088532204622654,-3.421416873506029,-3.5997233856186517
2004,pa,75 a 79 anos,-3.3412958897675096,-3.0079073428586574,-3.1675778545186946
2004,pa,80 anos ou mais,-2.5758214845829768,-2.375412799575898,-2.486762043567747
2005,pa,Menos de 1 ano,-3.993413014126781,-3.7731711227843663,-3.874741715445254
2005,pa,1 a 4 anos,-6.948551131619094,-6.7235324114536,-6.827847120957568
2005,pa,5 a 9 anos,-8.164996374530839,-7.8819567425191055,-8.010775232470786
2005,pa,10 a 14 anos,-8.017450836053122,-7.845939165508048,-7.926688638561378
2005,pa,15 a 19 anos,-7.503306184503883,-6.362039080048295,-6.773374873893241
2005,pa,20 a 24 anos,-7.361309233942755,-6.014929396686644,-6.4734234496076875
2005,pa,25 a 29 anos,-7.085672078653636,-5.903235294379448,-6.328464663130814
2005,pa,30 a 34 anos,-6.930515416251608,-5.895413361736435,-6.282550695745103
2005,pa,35 a 39 anos,-6.555236854576146,-5.79730299731049,-6.10169426844554
2005,pa,40 a 44 anos,-6.296867148854079,-5.570016894652153,-5.862962633416847
2005,pa,45 a 49 anos,-5.866613207857464,-5.253137941662515,-5.507123066321021
2005,pa,50 a 54 anos,-5.47972222160644,-4.881872933147078,-5.131536293110644
2005,pa,55 a 59 anos,-5.185622977586131,-4.656810220002753,-4.884585835443176
2005,pa,60 a 64 anos,-4.73004957546332,-4.305313211941467,-4.491531463516533
2005,pa,65 a 69 anos,-4.270986166956883,-3.843108192055255,-4.035416354381438
2005,pa,70 a 74 anos,-3.8295138732258365,-3.472399502226761,-3.638690652934503
2005,pa,75 a 79 anos,-3.4145987559320568,-2.9900420125965397,-3.189041790902232
2005,pa,80 anos ou mais,-2.5822924086772128,-2.405563951191491,-2.5038996789081986
2006,pa,Menos de 1 ano,-4.040649224944133,-3.8101493978948167,-3.9158658794997763
2006,pa,1 a 4 anos,-7.056950071213532,-6.847468360069568,-6.944938980897191
2006,pa,5 a 9 anos,-8.00499185432212,-7.72836784337592,-7.854521620075508
2006,pa,10 a 14 anos,-8.0427296340493,-7.737338080348452,-7.875986834598363
2006,pa,15 a 19 anos,-7.595373065245056,-6.410206621299816,-6.8319078790714025
2006,pa,20 a 24 anos,-7.335609734065136,-5.963005013162054,-6.427182108514119
2006,pa,25 a 29 anos,-7.120751655942761,-5.809094678308738,-6.263528290138031
2006,pa,30 a 34 anos,-7.016410722717909,-5.953452459364803,-6.347774255548234
2006,pa,35 a 39 anos,-6.599804671706535,-5.770861819045136,-6.097283406042064
2006,pa,40 a 44 anos,-6.287625463136619,-5.545013283114252,-5.842909687342005
2006,pa,45 a 49 anos,-5.767417545354196,-5.258722729974005,-5.475979876541701
2006,pa,50 a 54 anos,-5.4172030974696606,-4.947442616852824,-5.1511463175260825
2006,pa,55 a 59 anos,-5.167846009281605,-4.658750557871588,-4.879378474092577
2006,pa,60 a 64 anos,-4.785928492527932,-4.350150464854645,-4.540831198537758
2006,pa,65 a 69 anos,-4.310250274961713,-3.8883199375236344,-4.077772517532109
2006,pa,70 a 74 anos,-3.910417257511864,-3.4524021965441403,-3.6606998775232724
2006,pa,75 a 79 anos,-3.3543965646971645,-3.0372940994006195,-3.190519112318049
2006,pa,80 anos ou mais,-2.61155476493149,-2.407213964931272,-2.5196794674175953
2007,pa,Menos de 1 ano,-4.099957916898935,-3.879468743830864,-3.9804679379509222
2007,pa,1 a 4 anos,-7.0437126387629405,-6.983363925541339,-7.012551448592932
2007,pa,5 a 9 anos,-8.15074991411448,-7.6849365496395885,-7.886658650014592
2007,pa,10 a 14 anos,-8.07628863499601,-7.753559330172237,-7.899316103341575
2007,pa,15 a 19 anos,-7.591758533473198,-6.381272764543256,-6.808821770614996
2007,pa,20 a 24 anos,-7.324735638802315,-5.950770003157884,-6.415593841515136
2007,pa,25 a 29 anos,-7.093554303710326,-5.877994590383863,-6.31163588144651
2007,pa,30 a 34 anos,-6.945656632678771,-5.894174444260888,-6.285560851360482
2007,pa,35 a 39 anos,-6.567262423756555,-5.788657424530557,-6.100030736535441
2007,pa,40 a 44 anos,-6.294262167545903,-5.636685320611696,-5.906962933047359
2007,pa,45 a 49 anos,-5.851332705668492,-5.320582432637856,-5.546158453161982
2007,pa,50 a 54 anos,-5.507106738183483,-4.986155411360607,-5.209183678173678
2007,pa,55 a 59 anos,-5.073682597515756,-4.687411255313326,-4.860685472894395
2007,pa,60 a 64 anos,-4.69653388538132,-4.328181347627415,-4.492562897847205
2007,pa,65 a 69 anos,-4.336678901139616,-3.867562084475724,-4.074944473282721
2007,pa,70 a 74 anos,-3.881362430240917,-3.4205204786839354,-3.6306827765455547
2007,pa,75 a 79 anos,-3.3399215225444614,-3.040598735853686,-3.1862258030896893
2007,pa,80 anos ou mais,-2.579662192754519,-2.4543159093102336,-2.5243008522160544
2008,pa,Menos de 1 ano,-4.132677432652557,-3.9077547689781498,-4.0109563416035225
2008,pa,1 a 4 anos,-7.030534837493472,-6.934130756660848,-6.980301089613526
2008,pa,5 a 9 anos,-8.161933736803407,-7.802866995609875,-7.963074198861817
2008,pa,10 a 14 anos,-7.986242754865797,-7.657092766113626,-7.805413131998396
2008,pa,15 a 19 anos,-7.4952749364427955,-6.250546037271993,-6.685807949296216
2008,pa,20 a 24 anos,-7.388558502795452,-5.805133630896589,-6.309000973316879
2008,pa,25 a 29 anos,-7.117376726474688,-5.718783679698542,-6.1918704506725755
2008,pa,30 a 34 anos,-7.052703184312642,-5.842107638160511,-6.272080161771776
2008,pa,35 a 39 anos,-6.5865841964929,-5.705169593243268,-6.047598302539048
2008,pa,40 a 44 anos,-6.240584694251447,-5.569038412213849,-5.843915875917228
2008,pa,45 a 49 anos,-5.805688135391772,-5.2460479161016105,-5.482286874805906
2008,pa,50 a 54 anos,-5.492443635224354,-4.920760497558277,-5.162406320878689
2008,pa,55 a 59 anos,-5.103758807125195,-4.6318205033497675,-4.838717878044266
2008,pa,60 a 64 anos,-4.682843728119638,-4.240822489237905,-4.434315485731349
2008,pa,65 a 69 anos,-4.2557373380610235,-3.844590772073197,-4.028773096969411
2008,pa,70 a 74 anos,-3.9055751134838,-3.404382569973277,-3.631254475353886
2008,pa,75 a 79 anos,-3.340034530049139,-3.050697722810124,-3.1921395674589585
2008,pa,80 anos ou mais,-2.5314710272404053,-2.436336459862351,-2.4895818999301964
2009,pa,Menos de 1 ano,-4.14536888104503,-3.8807360001773614,-4.0004671976867385
2009,pa,1 a 4 anos,-7.0483062440115525,-6.9846883095844765,-7.0154023355796165
2009,pa,5 a 9 anos,-8.201372608000856,-7.888037119022887,-8.029639320181385
2009,pa,10 a 14 anos,-8.206346959474729,-7.652566560409228,-7.886888969680691
2009,pa,15 a 19 anos,-7.569735814003121,-6.229738177489681,-6.68531309210015
2009,pa,20 a 24 anos,-7.27366449184816,-5.731668007203611,-6.228809374612331
2009,pa,25 a 29 anos,-7.2179903451428835,-5.788194517739787,-6.2678181607738965
2009,pa,30 a 34 anos,-6.942804772396336,-5.805027461078719,-6.217924305403718
2009,pa,35 a 39 anos,-6.618223112009445,-5.754602406622791,-6.0921568143378755
2009,pa,40 a 44 anos,-6.2940007356013785,-5.575650645083799,-5.865713563556026
2009,pa,45 a 49 anos,-5.887864812715156,-5.31627803928858,-5.55706941867906
2009,pa,50 a 54 anos,-5.558832976771749,-4.950950116650345,-5.205670993750703
2009,pa,55 a 59 anos,-5.095205803116265,-4.665039030954902,-4.855923590991836
2009,pa,60 a 64 anos,-4.733451245888073,-4.28535084189461,-4.481383446498281
2009,pa,65 a 69 anos,-4.2440054230537445,-3.8805508097405923,-4.045058620833101
2009,pa,70 a 74 anos,-3.8152737945534936,-3.403133592949502,-3.594855323146696
2009,pa,75 a 79 anos,-3.325321297811409,-2.9839582476940825,-3.1489800771791545
2009,pa,80 anos ou mais,-2.5087223434697994,-2.379393292234056,-2.4507875145189355
2010,pa,Menos de 1 ano,-4.178211422364487,-3.90411259663652,-4.028035568090579
2010,pa,1 a 4 anos,-6.985662374525298,-6.997949011691528,-6.991901494986291
2010,pa,5 a 9 anos,-8.147854095971871,-7.775509706677295,-7.941133040967769
2010,pa,10 a 14 anos,-8.050333317678962,-7.808179764565041,-7.919781937338273
2010,pa,15 a 19 anos,-7.472178027765251,-6.107312579625477,-6.5679902854098575
2010,pa,20 a 24 anos,-7.3295034225210784,-5.687726593118621,-6.20207771169657
2010,pa,25 a 29 anos,-7.169051066378741,-5.712325070667462,-6.197537579852072
2010,pa,30 a 34 anos,-6.902160368594037,-5.697132205425422,-6.125842504942226
2010,pa,35 a 39 anos,-6.63782292769593,-5.689650398417692,-6.051543044209812
2010,pa,40 a 44 anos,-6.318766853293702,-5.504509156317182,-5.824242425688619
2010,pa,45 a 49 anos,-5.88375878637524,-5.21397949009258,-5.4887258668361465
2010,pa,50 a 54 anos,-5.494754514249296,-4.914742914794558,-5.1600866531457
2010,pa,55 a 59 anos,-5.155654270488512,-4.629082006034412,-4.856727297344998
2010,pa,60 a 64 anos,-4.715374233099364,-4.239968747663013,-4.44659396254993
2010,pa,65 a 69 anos,-4.338504780642723,-3.900461507966931,-4.094196731635688
2010,pa,70 a 74 anos,-3.854673368717362,-3.379406837275449,-3.597527344248951
2010,pa,75 a 79 anos,-3.4375851463549587,-3.0485669326199294,-3.2347332667954523
2010,pa,80 anos ou mais,-2.5881605121026787,-2.3957836273149606,-2.49987980799322
2011,pa,Menos de 1 ano,-4.1666507340930465,-3.9667059142534007,-4.058943554082331
2011,pa,1 a 4 anos,-7.173677983936201,-7.140884367371683,-7.156841962493024
2011,pa,5 a 9 anos,-8.17152653338732,-7.990462152435243,-8.075257857285646
2011,pa,10 a 14 anos,-8.088564748335479,-7.741890173804488,-7.897106941991246
2011,pa,15 a 19 anos,-7.473829839408127,-6.146459714293602,-6.599088795838498
2011,pa,20 a 24 anos,-7.4096168894065935,-5.776379424903243,-6.289123893565228
2011,pa,25 a 29 anos,-7.084017543014284,-5.77749344986388,-6.232933416350822
2011,pa,30 a 34 anos,-6.910661999939211,-5.766667788717707,-6.182219943803607
2011,pa,35 a 39 anos,-6.570664660068957,-5.787919915314137,-6.1021596451003175
2011,pa,40 a 44 anos,-6.337605691175454,-5.505056010631435,-5.830914211334462
2011,pa,45 a 49 anos,-5.8444965982377814,-5.327344141932012,-5.549219174624949
2011,pa,50 a 54 anos,-5.503891104012869,-4.970821096392708,-5.1995331634069615
2011,pa,55 a 59 anos,-5.063017028895796,-4.621675858951333,-4.817416963228071
2011,pa,60 a 64 anos,-4.6816987805889685,-4.215708283690041,-4.419266862076997
2011,pa,65 a 69 anos,-4.286725403195789,-3.9115316634529265,-4.080800296558439
2011,pa,70 a 74 anos,-3.7928956742318656,-3.3978542631450717,-3.5828589543361926
2011,pa,75 a 79 anos,-3.399751198035635,-2.98335773228309,-3.181222001704258
2011,pa,80 anos ou mais,-2.484163593277682,-2.316508674135109,-2.4078891928052815
2012,pa,Menos de 1 ano,-4.193082209803212,-3.9770291043090373,-4.076601830702622
2012,pa,1 a 4 anos,-7.203010762712111,-7.019973395988499,-7.1056541415747585
2012,pa,5 a 9 anos,-8.158497603952625,-7.977769913998135,-8.062400483254926
2012,pa,10 a 14 anos,-7.994322187049887,-7.726315675622766,-7.848832235555759
2012,pa,15 a 19 anos,-7.371121635726837,-6.169299931585986,-6.594291902129985
2012,pa,20 a 24 anos,-7.203901852489526,-5.715800082971154,-6.2032595368070895
2012,pa,25 a 29 anos,-7.073137646607469,-5.735413654438027,-6.197974462645518
2012,pa,30 a 34 anos,-6.8053802629604245,-5.714408510857746,-6.118041031432419
2012,pa,35 a 39 anos,-6.603282148297392,-5.740865582871967,-6.08003904014158
2012,pa,40 a 44 anos,-6.3264728148998435,-5.595737063695177,-5.890915759206456
2012,pa,45 a 49 anos,-5.846371861328764,-5.274815337795716,-5.516684869224224
2012,pa,50 a 54 anos,-5.502275885694933,-4.970978492773167,-5.199268617691434
2012,pa,55 a 59 anos,-5.197945911757547,-4.623785970875716,-4.869693732450315
2012,pa,60 a 64 anos,-4.633631742804437,-4.278854299735904,-4.439032163175947
2012,pa,65 a 69 anos,-4.311030314243302,-3.857452092723953,-4.0582612268501705
2012,pa,70 a 74 anos,-3.836305948253021,-3.3409556308699653,-3.5665703833480635
2012,pa,75 a 79 anos,-3.332563687119817,-3.018623398617255,-3.171805482426188
2012,pa,80 anos ou mais,-2.463328494927431,-2.278959108027971,-2.3792258319780792
2013,pa,Menos de 1 ano,-4.217724924008052,-4.025589198856952,-4.114460016428539
2013,pa,1 a 4 anos,-7.186061223604946,-7.149178486208607,-7.167122962927403
2013,pa,5 a 9 anos,-8.117817143187063,-7.8995997461816065,-8.00075294505476
2013,pa,10 a 14 anos,-8.071456615327909,-7.636633205287292,-7.826405471561535
2013,pa,15 a 19 anos,-7.491369172297117,-6.048389704170737,-6.5229592026741265
2013,pa,20 a 24 anos,-7.3349896853592025,-5.7429056307690205,-6.248405564238804
2013,pa,25 a 29 anos,-7.171373889285642,-5.751956839194848,-6.231612669734302
2013,pa,30 a 34 anos,-6.762404099422042,-5.666690435343611,-6.07262176423921
2013,pa,35 a 39 anos,-6.517306110990065,-5.684732976724317,-6.015819542544203
2013,pa,40 a 44 anos,-6.360598167272113,-5.628478974135584,-5.924700653378523
2013,pa,45 a 49 anos,-5.934785969893845,-5.2934127580529395,-5.55992631688617
2013,pa,50 a 54 anos,-5.57033766031642,-5.017616595145359,-5.253922526784891
2013,pa,55 a 59 anos,-5.1007717101000285,-4.63066651522189,-4.83832202296447
2013,pa,60 a 64 anos,-4.715810851881942,-4.254958951868019,-4.45752644484149
2013,pa,65 a 69 anos,-4.3630424652032005,-3.9080349121114923,-4.109922124368652
2013,pa,70 a 74 anos,-3.859026813994452,-3.401585958803576,-3.611828248147523
2013,pa,75 a 79 anos,-3.3833751909544483,-3.0419552816832747,-3.207386341407217
2013,pa,80 anos ou mais,-2.497093361786103,-2.3272218228046415,-2.4200559026961974
2014,pa,Menos de 1 ano,-4.307312801562018,-4.036741584976915,-4.159670998319572
2014,pa,1 a 4 anos,-7.320173983635536,-7.18080675057436,-7.246857132257312
2014,pa,5 a 9 anos,-8.009478033948012,-7.742868137521699,-7.864835478267017
2014,pa,10 a 14 anos,-8.113861204758138,-7.519276012795751,-7.767204290624262
2014,pa,15 a 19 anos,-7.442585932257292,-6.054431840302821,-6.518047834688552
2014,pa,20 a 24 anos,-7.212162308247953,-5.687653231619566,-6.181259431995702
2014,pa,25 a 29 anos,-7.127149801492805,-5.7103611388353475,-6.190041694398372
2014,pa,30 a 34 anos,-6.79575597171008,-5.605366263413817,-6.035449412255027
2014,pa,35 a 39 anos,-6.619154229980534,-5.726260707005762,-6.076040583727288
2014,pa,40 a 44 anos,-6.346076742748862,-5.587831830992136,-5.892941108609103
2014,pa,45 a 49 anos,-5.945509303472826,-5.33054263790658,-5.588414130079917
2014,pa,50 a 54 anos,-5.579827727073681,-5.02997100208061,-5.265472735447589
2014,pa,55 a 59 anos,-5.1766446584370005,-4.612098874595691,-4.855488731921363
2014,pa,60 a 64 anos,-4.719549742237246,-4.222256988860138,-4.439153106775997
2014,pa,65 a 69 anos,-4.34310904936121,-3.897331489027771,-4.096136099951338
2014,pa,70 a 74 anos,-3.825646531631138,-3.424468847251305,-3.611427317134055
2014,pa,75 a 79 anos,-3.3435799452487913,-3.021019565686992,-3.178077098686875
2014,pa,80 anos ou mais,-2.484619521969509,-2.2631121215351846,-2.3829196741817666
2015,pa,Menos de 1 ano,-4.311490190517115,-4.119691415427731,-4.207893269225803
2015,pa,1 a 4 anos,-7.398902113771557,-7.268589440324254,-7.330521210001522
2015,pa,5 a 9 anos,-8.197119799975185,-7.910061401080631,-8.040635479479374
2015,pa,10 a 14 anos,-8.00582709923042,-7.690642017264307,-7.832636562787487
2015,pa,15 a 19 anos,-7.617509465174139,-6.0539681955014135,-6.549179524718385
2015,pa,20 a 24 anos,-7.28008698665976,-5.662686529235505,-6.171954079315138
2015,pa,25 a 29 anos,-7.10881930227535,-5.65236988638213,-6.1402937311567705
2015,pa,30 a 34 anos,-6.893481336803228,-5.6328260743145,-6.080200261152715
2015,pa,35 a 39 anos,-6.651592537512176,-5.602192434304751,-5.995916658337047
2015,pa,40 a 44 anos,-6.370512244597396,-5.556454742644971,-5.879435517865379
2015,pa,45 a 49 anos,-5.856001656970124,-5.24653145686871,-5.502896898005423
2015,pa,50 a 54 anos,-5.537279210059619,-4.99838328715935,-5.230126876226762
2015,pa,55 a 59 anos,-5.100757898852764,-4.5994793753531225,-4.819847899097509
2015,pa,60 a 64 anos,-4.679436006424864,-4.176721685845158,-4.396165596163564
2015,pa,65 a 69 anos,-4.367740351061912,-3.8701352805632996,-4.0894663556494
2015,pa,70 a 74 anos,-3.8219677547142394,-3.415897373584324,-3.6046806587205533
2015,pa,75 a 79 anos,-3.2685390019547764,-2.941589808187719,-3.100613591070069
2015,pa,80 anos ou mais,-2.443559981990029,-2.2448019944246913,-2.35303319901158
2016,pa,Menos de 1 ano,-4.2851171267884505,-4.058816476472609,-4.162616481190672
2016,pa,1 a 4 anos,-7.232507785874541,-7.07156378797541,-7.147470858501413
2016,pa,5 a 9 anos,-8.336559464184731,-7.840616346050975,-8.053530601550937
2016,pa,10 a 14 anos,-8.143293452117996,-7.5797573392782756,-7.816518967986499
2016,pa,15 a 19 anos,-7.557467707811674,-5.886139168687409,-6.398362872387107
2016,pa,20 a 24 anos,-7.336663779311016,-5.577781592699778,-6.108739769553907
2016,pa,25 a 29 anos,-7.1405195698230255,-5.6113117053583546,-6.11330858777771
2016,pa,30 a 34 anos,-6.817737690071281,-5.584665526458114,-6.02702568719624
2016,pa,35 a 39 anos,-6.5217684653169705,-5.568460581499953,-5.937205628897084
2016,pa,40 a 44 anos,-6.3289620728147895,-5.519435166898708,-5.8416909372574
2016,pa,45 a 49 anos,-5.898505198130662,-5.250287392081975,-5.520391986013688
2016,pa,50 a 54 anos,-5.5398583992770245,-5.006871525827147,-5.236676453163978
2016,pa,55 a 59 anos,-5.104744180757816,-4.584529229997461,-4.812459317654246
2016,pa,60 a 64 anos,-4.7204712353559195,-4.236881854323908,-4.449592126231853
2016,pa,65 a 69 anos,-4.352544668048467,-3.867400235001975,-4.082518101315889
2016,pa,70 a 74 anos,-3.8459411153665437,-3.443161099778214,-3.63036896509877
2016,pa,75 a 79 anos,-3.353551797451252,-2.979749329996668,-3.15939390202048
2016,pa,80 anos ou mais,-2.44775717642529,-2.2480751341062812,-2.356947374059298
2017,pa,Menos de 1 ano,-4.232195010605453,-4.129832986783995,-4.178296361512913
2017,pa,1 a 4 anos,-7.4232049818014465,-7.097090448720648,-7.244296898182405
2017,pa,5 a 9 anos,-8.131452803010149,-7.929460526833498,-8.023431421085828
2017,pa,10 a 14 anos,-8.145301258190488,-7.699158277293383,-7.892774693316559
2017,pa,15 a 19 anos,-7.372030788932826,-5.966493951563526,-6.432210462306535
2017,pa,20 a 24 anos,-7.277998346417127,-5.4868723070209215,-6.022229973742143
2017,pa,25 a 29 anos,-7.129100946268597,-5.563713129773009,-6.072719795335138
2017,pa,30 a 34 anos,-6.791789621038436,-5.598454990742196,-6.032758336988875
2017,pa,35 a 39 anos,-6.497591976910844,-5.586931527465552,-5.944426562693814
2017,pa,40 a 44 anos,-6.257633998376845,-5.613174702637682,-5.882679551588138
2017,pa,45 a 49 anos,-6.005865621628334,-5.372301644602063,-5.637812549531812
2017,pa,50 a 54 anos,-5.546058496049116,-4.9726949415917785,-5.217366117774217
2017,pa,55 a 59 anos,-5.1448769863877555,-4.623133012789329,-4.852067163204867
2017,pa,60 a 64 anos,-4.629238728583866,-4.210922454181284,-4.39868258497216
2017,pa,65 a 69 anos,-4.351598083166771,-3.8786966254698254,-4.089617464502873
2017,pa,70 a 74 anos,-3.8872719115303127,-3.398759205334898,-3.6204095244232954
2017,pa,75 a 79 anos,-3.3691957016852294,-2.980595445671212,-3.166647379647284
2017,pa,80 anos ou mais,-2.3990057994657215,-2.212807499323715,-2.3147900630291685
2018,pa,Menos de 1 ano,-4.312676556539093,-4.120598637952132,-4.209535517763215
2018,pa,1 a 4 anos,-7.392384948158755,-7.239675783672328,-7.311914702511474
2018,pa,5 a 9 anos,-8.264516492073044,-7.864711926440311,-8.040945144931237
2018,pa,10 a 14 anos,-8.100708143133865,-7.78062956826134,-7.924372571555325
2018,pa,15 a 19 anos,-7.502465239579687,-5.973929825566135,-6.461748352500765
2018,pa,20 a 24 anos,-7.191984942428629,-5.5012344200549785,-6.021511333709422
2018,pa,25 a 29 anos,-7.143237126880547,-5.581976359495806,-6.0908362081859275
2018,pa,30 a 34 anos,-6.788704786527335,-5.621223761439899,-6.050498120244972
2018,pa,35 a 39 anos,-6.548704130402797,-5.60449296904832,-5.972457770694846
2018,pa,40 a 44 anos,-6.325392311628443,-5.599417172924066,-5.896622452898591
2018,pa,45 a 49 anos,-5.908970790677657,-5.257465909641847,-5.529530167987885
2018,pa,50 a 54 anos,-5.475163929084578,-5.0129319655664935,-5.216575815006983
2018,pa,55 a 59 anos,-5.172318992711769,-4.638917446270802,-4.8726503945095185
2018,pa,60 a 64 anos,-4.714558088222939,-4.2468053881904515,-4.454391770158832
2018,pa,65 a 69 anos,-4.332168079835666,-3.8780832128560556,-4.082157132226422
2018,pa,70 a 74 anos,-3.8304265965575675,-3.4813207030830187,-3.6455331707189584
2018,pa,75 a 79 anos,-3.3854104302075982,-2.9557198998238086,-3.159267872101872
2018,pa,80 anos ou mais,-2.4283903455370055,-2.252442055368219,-2.349173388501322
2019,pa,Menos de 1 ano,-4.316690453297268,-4.101504497344199,-4.2010193682619805
2019,pa,1 a 4 anos,-7.275394469629938,-7.129490025846641,-7.198661659511503
2019,pa,5 a 9 anos,-8.309307133526616,-8.008588748694656,-8.144770090980668
2019,pa,10 a 14 anos,-8.09324047129928,-7.765055070079508,-7.912021459549834
2019,pa,15 a 19 anos,-7.530158535513905,-6.1238394068424515,-6.588848219622778
2019,pa,20 a 24 anos,-7.259909620840353,-5.684324273326541,-6.185726637816602
2019,pa,25 a 29 anos,-7.067886816363352,-5.7192284305273535,-6.187714149436153
2019,pa,30 a 34 anos,-6.955995134694073,-5.697443867713474,-6.149236085928363
2019,pa,35 a 39 anos,-6.507781866400288,-5.6781963739354815,-6.013139675658658
2019,pa,40 a 44 anos,-6.323983735468793,-5.620240630056052,-5.910745784635306
2019,pa,45 a 49 anos,-6.012608104978323,-5.422892933828056,-5.673874018727254
2019,pa,50 a 54 anos,-5.601868712639657,-5.037153453846806,-5.279188093172243
2019,pa,55 a 59 anos,-5.158438772934029,-4.623687120992366,-4.858360005154515
2019,pa,60 a 64 anos,-4.709477028656067,-4.23498300034464,-4.445640972011042
2019,pa,65 a 69 anos,-4.31259893202286,-3.8240904432143754,-4.042108245983767
2019,pa,70 a 74 anos,-3.8492350202672654,-3.4404735448071144,-3.6295159993852715
2019,pa,75 a 79 anos,-3.3425513837877636,-2.9325547122443227,-3.1277829634975376
2019,pa,80 anos ou mais,-2.4668637416068746,-2.2654973924781805,-2.37571702906392
2020,pa,Menos de 1 ano,-4.334071163035303,-4.115679539672199,-4.216742781854291
2020,pa,1 a 4 anos,-7.405402047477619,-7.178540445117013,-7.283854757947372
2020,pa,5 a 9 anos,-8.423029909730927,-8.057050933411137,-8.219824589272939
2020,pa,10 a 14 anos,-7.979563878372318,-7.808514103482152,-7.8883850323347104
2020,pa,15 a 19 anos,-7.402712469349654,-6.250011497246727,-6.660663249757533
2020,pa,20 a 24 anos,-7.254865279385484,-5.7561231555112125,-6.243841936955707
2020,pa,25 a 29 anos,-6.975012836529237,-5.784069799425089,-6.217861742847809
2020,pa,30 a 34 anos,-6.758513876312441,-5.672892851480887,-6.083876950590434
2020,pa,35 a 39 anos,-6.380810689390077,-5.623370007548258,-5.9362662671965465
2020,pa,40 a 44 anos,-6.122812119072926,-5.47048232864455,-5.744250455989675
2020,pa,45 a 49 anos,-5.81904688028886,-5.148102851319907,-5.427602349478187
2020,pa,50 a 54 anos,-5.2951338838881625,-4.785336995283935,-5.007418933147848
2020,pa,55 a 59 anos,-5.005562965974897,-4.347219014984889,-4.6268795257902875
2020,pa,60 a 64 anos,-4.459551913204209,-3.9453595490878826,-4.1716623005003814
2020,pa,65 a 69 anos,-4.043637730337017,-3.4821469006198185,-3.728357224377351
2020,pa,70 a 74 anos,-3.5928035293604292,-3.069501149839351,-3.303890353302688
2020,pa,75 a 79 anos,-3.106243843668709,-2.613223142113471,-2.842941278057599
2020,pa,80 anos ou mais,-2.2578153944479427,-1.9490770616247477,-2.1141649241868805
2021,pa,Menos de 1 ano,-4.380065981792168,-4.0983746724167816,-4.225652926867659
2021,pa,1 a 4 anos,-7.45219193099207,-7.366736626430278,-7.407926652688221
2021,pa,5 a 9 anos,-8.271414817010001,-8.081060061824315,-8.169827668292667
2021,pa,10 a 14 anos,-8.078563950432025,-7.8203385794887295,-7.938055178071721
2021,pa,15 a 19 anos,-7.455939067289187,-6.374014381089972,-6.767272924638529
2021,pa,20 a 24 anos,-7.195544051076122,-5.74735519027011,-6.225535359605828
2021,pa,25 a 29 anos,-6.9963460576047645,-5.7304413355258985,-6.1820014284037486
