Ano;Grupo Etário;nMx;nqx;nAx;lx;ndx;nLx;Tx;ex;Local
2021;90+;0.25635;1.0;3.900917;10412.950038;10412.950038;40620.058314;40620.058314;3.900917;Sergipe
2022;0;0.018738;0.018426;0.095475;100000.0;1842.60222;98333.319884;7123389.615077;71.233896;Sergipe
2022;1-4;0.000658;0.00263;1.597466;98157.39778;258.13;392009.424913;7025056.295193;71.5693;Sergipe
2022;5-9;0.000284;0.001418;2.356108;97899.26778;138.827364;489129.294294;6633046.87028;67.753794;Sergipe
2022;10-14;0.000343;0.001712;2.858086;97760.440416;167.326848;488443.80228;6143917.575986;62.846664;Sergipe
2022;15-19;0.001589;0.007917;2.972036;97593.113568;772.683018;486398.594181;5655473.773706;57.949517;Sergipe
2022;20-24;0.003355;0.016643;2.653782;96820.43055;1611.365191;480321.539128;5169075.179525;53.388269;Sergipe
2022;25-29;0.003437;0.017037;2.484099;95209.065359;1622.050627;471964.40819;4688753.640397;49.246924;Sergipe
2022;30-34;0.003217;0.015955;2.483488;93587.014732;1493.222551;464177.361325;4216789.232206;45.057418;Sergipe
2022;35-39;0.003279;0.016262;2.531453;92093.792181;1497.630192;456771.99038;3752611.870882;40.747718;Sergipe
2022;40-44;0.003866;0.019151;2.595989;90596.161988;1735.04019;448809.753599;3295839.880502;36.379465;Sergipe
2022;45-49;0.005402;0.026672;2.638502;88861.121798;2370.116608;438708.5841;2847030.126903;32.039097;Sergipe
2022;50-54;0.007933;0.038933;2.630537;86491.00519;3367.341173;424476.236381;2408321.542803;27.844763;Sergipe
2022;55-59;0.010944;0.053334;2.62853;83123.664017;4433.358523;405104.743519;1983845.306422;23.866192;Sergipe
2022;60-64;0.016402;0.078947;2.634121;78690.305494;6212.327662;378753.913164;1578740.562903;20.062707;Sergipe
2022;65-69;0.024546;0.115928;2.608753;72477.977832;8402.218039;342298.112668;1199986.649739;16.556569;Sergipe
2022;70-74;0.035335;0.162839;2.595142;64075.759793;10434.056964;295286.369461;857688.537071;13.385538;Sergipe
2022;75-79;0.05518;0.243013;2.547441;53641.702829;13035.630313;236237.861593;562402.16761;10.48442;Sergipe
2022;80-84;0.077046;0.323204;2.509141;40606.072516;13124.034607;170340.247688;326164.306017;8.032402;Sergipe
2022;85-89;0.124579;0.475488;2.511525;27482.037909;13067.392154;104892.309994;155824.058329;5.670033;Sergipe
2022;90+;0.283019;1.0;3.533333;14414.645755;14414.645755;50931.748335;50931.748335;3.533333;Sergipe
2023;0;0.020056;0.0197;0.099136;100000.0;1969.959871;98225.334753;7214685.076521;72.146851;Sergipe
2023;1-4;0.000776;0.003099;1.593633;98030.040129;303.801322;391389.103118;7116459.741768;72.594684;Sergipe
2023;5-9;0.000237;0.001185;2.315573;97726.238807;115.776092;488320.401589;6725070.63865;68.815404;Sergipe
2023;10-14;0.000336;0.001676;2.872732;97610.462715;163.636411;487704.215046;6236750.237061;63.89428;Sergipe
2023;15-19;0.001424;0.007097;2.958901;97446.826304;691.593073;485822.52151;5749046.022015;58.99675;Sergipe
2023;20-24;0.00308;0.015289;2.659236;96755.233231;1479.318033;480313.432068;5263223.500506;54.397301;Sergipe
2023;25-29;0.003153;0.01564;2.490047;95275.915199;1490.131927;472639.414873;4782910.068438;50.200621;Sergipe
2023;30-34;0.00303;0.015037;2.500851;93785.783272;1410.29989;465404.367017;4310270.653565;45.958678;Sergipe
2023;35-39;0.003263;0.016186;2.551432;92375.483382;1495.202249;458216.311811;3844866.286548;41.622151;Sergipe
2023;40-44;0.004007;0.019846;2.593134;90880.281133;1803.591137;450060.402633;3386649.974737;37.264959;Sergipe
2023;45-49;0.005311;0.026222;2.604586;89076.689996;2335.740915;439788.384513;2936589.572104;32.966981;Sergipe
2023;50-54;0.006982;0.034338;2.622147;86740.949081;2978.507898;426622.290023;2496801.187591;28.784573;Sergipe
2023;55-59;0.010236;0.049974;2.642062;83762.441183;4185.927322;408942.050746;2070178.897568;24.714883;Sergipe
2023;60-64;0.015295;0.073811;2.639249;79576.513861;5873.604715;384016.451312;1661236.846822;20.875969;Sergipe
2023;65-69;0.023272;0.110193;2.5948;73702.909146;8121.529745;348980.640994;1277220.39551;17.329308;Sergipe
2023;70-74;0.030426;0.141746;2.592213;65581.379401;9295.898764;305524.353601;928239.754516;14.154014;Sergipe
2023;75-79;0.049114;0.219599;2.592115;56285.480637;12360.248778;251665.344872;622715.400916;11.063518;Sergipe
2023;80-84;0.077369;0.325291;2.55418;43925.231859;14288.479867;184679.107537;371050.056044;8.44731;Sergipe
2023;85-89;0.138089;0.507931;2.397856;29636.751992;15053.411738;109012.620762;186370.948507;6.288508;Sergipe
2023;90+;0.188517;1.0;5.304569;14583.340254;14583.340254;77358.327745;77358.327745;5.304569;Sergipe
2000;0;0.048984;0.047088;0.177877;100000.0;4708.761011;96128.818702;6693994.004257;66.93994;Bahia
2000;1-4;0.001982;0.007887;1.511057;95291.238989;751.575764;379294.326909;6597865.185555;69.238948;Bahia
2000;5-9;0.000489;0.002442;2.239861;94539.663225;230.895139;472061.013429;6218570.858647;65.777375;Bahia
2000;10-14;0.000608;0.003035;2.743301;94308.768086;286.263622;470897.829708;5746509.845218;60.932933;Bahia
2000;15-19;0.001582;0.007883;2.804805;94022.504464;741.211585;468485.418237;5275612.01551;56.110099;Bahia
2000;20-24;0.002668;0.013254;2.626529;93281.292879;1236.330268;463472.070315;4807126.597273;51.533662;Bahia
2000;25-29;0.002983;0.014805;2.558491;92044.962611;1362.743213;456897.662731;4343654.526958;47.190573;Bahia
2000;30-34;0.003639;0.018036;2.573473;90682.219398;1635.567793;449442.346946;3886756.864227;42.86129;Bahia
2000;35-39;0.004401;0.021775;2.593983;89046.651605;1938.985231;440568.026587;3437314.517281;38.601278;Bahia
2000;40-44;0.005971;0.029434;2.61419;87107.666373;2563.952895;429421.22822;2996746.490694;34.402787;Bahia
2000;45-49;0.008082;0.039644;2.604197;84543.713478;3351.636475;414688.708077;2567325.262474;30.366838;Bahia
2000;50-54;0.010674;0.05204;2.602889;81192.077003;4225.224634;395832.054566;2152636.554397;26.512889;Bahia
2000;55-59;0.014736;0.071162;2.599203;76966.852369;5477.11843;371684.809977;1756804.499832;22.825469;Bahia
2000;60-64;0.019913;0.095024;2.600597;71489.733939;6793.273251;341148.867178;1385119.689854;19.375085;Bahia
2000;65-69;0.029145;0.1361;2.573538;64696.460688;8805.179279;302116.866212;1043970.822677;16.136444;Bahia
2000;70-74;0.037932;0.173601;2.561248;55891.281409;9702.801123;255793.676858;741853.956465;13.273161;Bahia
2000;75-79;0.057145;0.250745;2.558758;46188.480286;11581.516455;202669.119626;486060.279607;10.523409;Bahia
2000;80-84;0.089058;0.363899;2.488555;34606.963831;12593.432105;141407.10591;283391.159981;8.188848;Bahia
2000;85-89;0.131793;0.489809;2.37959;22013.531726;10782.435802;81813.261314;141984.054071;6.449853;Bahia
2000;90+;0.186654;1.0;5.357517;11231.095923;11231.095923;60170.792757;60170.792757;5.357517;Bahia
2001;0;0.044214;0.04264;0.165089;100000.0;4263.950929;96439.978714;6737440.158233;67.374402;Bahia
2001;1-4;0.001759;0.007007;1.524487;95736.049071;670.819194;381283.57447;6641000.179519;69.367811;Bahia
2001;5-9;0.000487;0.002433;2.255775;95065.229877;231.288718;474691.441169;6259716.605049;65.846542;Bahia
2001;10-14;0.00058;0.002898;2.749249;94833.941159;274.837557;473551.114788;5785025.16388;61.001632;Bahia
2001;15-19;0.001621;0.008078;2.817481;94559.103602;763.818219;471128.470327;5311474.049093;56.170943;Bahia
2001;20-24;0.002708;0.013451;2.622551;93795.285383;1261.653397;465976.910777;4840345.578766;51.605425;Bahia
2001;25-29;0.003;0.014889;2.555558;92533.631986;1377.775082;459300.268142;4374368.667989;47.273284;Bahia
2001;30-34;0.003643;0.018053;2.569402;91155.856904;1645.681621;451779.294862;3915068.399846;42.94917;Bahia
2001;35-39;0.004341;0.02148;2.592653;89510.175283;1922.677573;442922.323806;3463289.104984;38.691569;Bahia
2001;40-44;0.005935;0.02926;2.612406;87587.49771;2562.820188;431818.51349;3020366.781178;34.483994;Bahia
2001;45-49;0.007901;0.038772;2.607754;85024.677522;3296.54787;417237.232748;2588548.267688;30.44467;Bahia
2001;50-54;0.010773;0.052512;2.60456;81728.129652;4291.710681;398360.11458;2171311.03494;26.567487;Bahia
2001;55-59;0.014536;0.070227;2.599241;77436.418971;5438.150376;374126.408567;1772950.92036;22.89557;Bahia
2001;60-64;0.020061;0.095695;2.597689;71998.268595;6889.890465;343439.684025;1398824.511793;19.428585;Bahia
2001;65-69;0.028392;0.132812;2.573489;65108.378131;8647.181374;304559.411599;1055384.827767;16.209662;Bahia
2001;70-74;0.03792;0.173601;2.569838;56461.196756;9801.7253;258486.204239;750825.416168;13.298078;Bahia
2001;75-79;0.058006;0.25394;2.550007;46659.471456;11848.726768;204268.059811;492339.211929;10.551753;Bahia
2001;80-84;0.086105;0.354053;2.491593;34810.744688;12324.840511;143138.011517;288071.152118;8.275352;Bahia
2001;85-89;0.131794;0.490166;2.387008;22485.904177;11021.834242;83629.551966;144933.140601;6.445511;Bahia
2001;90+;0.187005;1.0;5.347454;11464.069934;11464.069934;61303.588635;61303.588635;5.347454;Bahia
2002;0;0.040541;0.039199;0.155196;100000.0;3919.861979;96688.485045;6782394.425167;67.823944;Bahia
2002;1-4;0.001559;0.006211;1.53487;96080.138021;596.756698;382849.469263;6685705.940122;69.584683;Bahia
2002;5-9;0.000479;0.002393;2.278087;95483.381323;228.467873;476795.036971;6302856.470859;66.009984;Bahia
2002;10-14;0.000569;0.002842;2.757502;95254.91345;270.755442;475667.398844;5826061.433888;61.162844;Bahia
2002;15-19;0.001659;0.008263;2.820987;94984.158008;784.897584;473210.488083;5350394.035044;56.329331;Bahia
2002;20-24;0.002702;0.013422;2.628351;94199.260425;1264.3146;467997.79133;4877183.54696;51.775179;Bahia
2002;25-29;0.003155;0.015656;2.554163;92934.945824;1455.000591;461116.034903;4409185.75563;47.443787;Bahia
2002;30-34;0.003616;0.017921;2.554826;91479.945234;1639.44531;453390.997331;3948069.720727;43.157762;Bahia
2002;35-39;0.004256;0.021066;2.588729;89840.499924;1892.586231;444638.961016;3494678.723396;38.898701;Bahia
2002;40-44;0.005777;0.02849;2.612703;87947.913693;2505.660557;433757.812617;3050039.76238;34.68007;Bahia
2002;45-49;0.007746;0.038025;2.607753;85442.253136;3248.977824;419438.906977;2616281.949763;30.62047;Bahia
2002;50-54;0.01047;0.051067;2.602337;82193.275312;4197.365119;400902.507842;2196843.042787;26.727771;Bahia
2002;55-59;0.014057;0.067993;2.603536;77995.910193;5303.14089;377270.762822;1795940.534945;23.026086;Bahia
2002;60-64;0.019807;0.094538;2.598758;72692.769303;6872.244261;346961.925382;1418669.772123;19.515968;Bahia
2002;65-69;0.027528;0.129033;2.577114;65820.525043;8493.037398;308524.96224;1071707.846742;16.282274;Bahia
2002;70-74;0.037768;0.17301;2.577583;57327.487644;9918.243452;262611.318366;763182.884502;13.312687;Bahia
2002;75-79;0.058281;0.254958;2.547157;47409.244192;12087.353187;207397.837311;500571.566135;10.558522;Bahia
2002;80-84;0.084827;0.349779;2.493921;35321.891005;12354.865312;145647.18575;293173.728824;8.300058;Bahia
2002;85-89;0.132207;0.491468;2.390285;22967.025693;11287.55924;85377.814532;147526.543074;6.423407;Bahia
2002;90+;0.187928;1.0;5.321196;11679.466453;11679.466453;62148.728543;62148.728543;5.321196;Bahia
2003;0;0.039639;0.038351;0.152759;100000.0;3835.096978;96750.748747;6815503.43003;68.155034;Bahia
2003;1-4;0.001381;0.005506;1.537427;96164.903022;529.470392;383355.752748;6718752.681283;69.866994;Bahia
2003;5-9;0.000484;0.002417;2.291837;95635.43263;231.11386;477551.269115;6335396.928534;66.24529;Bahia
2003;10-14;0.000537;0.002682;2.758722;95404.31877;255.864087;476448.131221;5857845.65942;61.400215;Bahia
2003;15-19;0.001685;0.008392;2.834188;95148.454683;798.478361;474012.91966;5381397.528199;56.557908;Bahia
2003;20-24;0.002716;0.013494;2.623749;94349.976323;1273.15308;468724.549982;4907384.608539;52.012569;Bahia
2003;25-29;0.003135;0.015555;2.548631;93076.823243;1447.85248;461834.895828;4438660.058557;47.688134;Bahia
2003;30-34;0.00354;0.017546;2.550961;91628.970764;1607.717051;454207.492602;3976825.162729;43.401395;Bahia
2003;35-39;0.004148;0.020535;2.586748;90021.253713;1848.561261;445645.225247;3522617.670127;39.130955;Bahia
2003;40-44;0.005595;0.027607;2.611918;88172.692452;2434.146972;435050.520677;3076972.44488;34.897113;Bahia
2003;45-49;0.007507;0.036872;2.611475;85738.54548;3161.393699;421141.660097;2641921.924203;30.813701;Bahia
2003;50-54;0.010299;0.050253;2.601484;82577.151781;4149.76348;402932.485209;2220780.264106;26.893399;Bahia
2003;55-59;0.013544;0.065588;2.602649;78427.388301;5143.9169;379805.165322;1817847.778897;23.178737;Bahia
2003;60-64;0.019302;0.092239;2.602095;73283.471401;6759.576616;350208.536236;1438042.613575;19.623014;Bahia
2003;65-69;0.026816;0.125914;2.581916;66523.894785;8376.261975;312364.970888;1087834.077339;16.352531;Bahia
2003;70-74;0.037395;0.171477;2.58303;58147.63281;9970.988992;266638.577885;775469.106451;13.336211;Bahia
2003;75-79;0.05806;0.254136;2.54908;48176.643818;12243.443539;210875.515868;508830.528566;10.561768;Bahia
2003;80-84;0.084582;0.348993;2.495885;35933.200279;12540.442835;148263.286996;297955.012698;8.291914;Bahia
2003;85-89;0.132628;0.492674;2.39119;23392.757444;11524.99663;86897.258046;149691.725702;6.399063;Bahia
2003;90+;0.188994;1.0;5.291181;11867.760813;11867.760813;62794.467656;62794.467656;5.291181;Bahia
2004;0;0.036536;0.035429;0.144358;100000.0;3542.881776;96968.561024;6883510.528773;68.835105;Bahia
2004;1-4;0.001261;0.00503;1.546241;96457.118224;485.191963;384637.928909;6786541.96775;70.358125;Bahia
2004;5-9;0.000455;0.002271;2.292166;95971.926261;217.907825;479269.573037;6401904.038841;66.706008;Bahia
2004;10-14;0.000491;0.002453;2.766278;95754.018436;234.853423;478245.494834;5922634.465803;61.852594;Bahia
2004;15-19;0.00164;0.008172;2.849184;95519.165014;780.625385;475916.84325;5444388.970969;56.99787;Bahia
2004;20-24;0.002668;0.013256;2.625494;94738.539629;1255.846667;470710.682634;4968472.127718;52.444044;Bahia
2004;25-29;0.003077;0.015269;2.542204;93482.692962;1427.362225;463905.299075;4497761.445084;48.113306;Bahia
2004;30-34;0.003369;0.016708;2.54864;92055.330737;1538.048838;456506.342647;4033856.146009;43.819908;Bahia
2004;35-39;0.004019;0.019903;2.586891;90517.281898;1801.535556;448239.107162;3577349.803362;39.52118;Bahia
2004;40-44;0.005322;0.026279;2.614791;88715.746342;2331.329058;438018.023606;3129110.6962;35.271198;Bahia
2004;45-49;0.007354;0.036138;2.61586;86384.417284;3121.754397;424479.385452;2691092.672595;31.152524;Bahia
2004;50-54;0.00999;0.04878;2.597096;83262.662887;4061.54591;406553.80937;2266613.287143;27.222445;Bahia
2004;55-59;0.012952;0.062809;2.602134;79201.116977;4974.564472;384077.244803;1860059.477773;23.485268;Bahia
2004;60-64;0.018567;0.088884;2.607175;74226.552504;6597.568759;355345.932188;1475982.23297;19.884828;Bahia
2004;65-69;0.026085;0.122692;2.583998;67628.983746;8297.529856;318098.070673;1120636.300781;16.570355;Bahia
2004;70-74;0.036068;0.165892;2.585431;59331.45389;9842.629585;272891.563963;802538.230108;13.526354;Bahia
2004;75-79;0.056379;0.24776;2.556157;49488.824305;12261.340037;217479.325944;529646.666145;10.702349;Bahia
2004;80-84;0.082992;0.34372;2.502586;37227.484268;12795.837161;154180.919679;312167.340201;8.3854;Bahia
2004;85-89;0.130901;0.488145;2.39652;24431.647107;11926.190435;91108.641055;157986.420522;6.466466;Bahia
2004;90+;0.18699;1.0;5.347888;12505.456672;12505.456672;66877.779467;66877.779467;5.347888;Bahia
2005;0;0.033874;0.032912;0.137123;100000.0;3291.224032;97160.077464;6926705.995;69.26706;Bahia
2005;1-4;0.001163;0.004639;1.55383;96708.775968;448.672458;385737.574804;6829545.917537;70.619712;Bahia
2005;5-9;0.000429;0.002142;2.295074;96260.10351;206.171481;480742.839036;6443808.342733;66.941631;Bahia
2005;10-14;0.000459;0.002291;2.786768;96053.932029;220.100065;479782.527644;5963065.503697;62.080389;Bahia
2005;15-19;0.001707;0.008502;2.866446;95833.831964;814.740108;477430.867933;5483282.976053;57.216568;Bahia
2005;20-24;0.002709;0.01346;2.611024;95019.091856;1278.982019;472040.002305;5005852.10812;52.682593;Bahia
2005;25-29;0.002988;0.014829;2.534665;93740.109837;1390.038719;465273.63829;4533812.105815;48.365765;Bahia
2005;30-34;0.003297;0.016353;2.553765;92350.071119;1510.227924;458055.982933;4068538.467525;44.055607;Bahia
2005;35-39;0.003997;0.019793;2.585172;90839.843195;1798.005485;449857.342163;3610482.484592;39.745583;Bahia
2005;40-44;0.005165;0.025508;2.61261;89041.837709;2271.30248;439786.703268;3160625.142429;35.495956;Bahia
2005;45-49;0.007226;0.035518;2.618446;86770.535229;3081.95011;426512.844046;2720838.439161;31.356709;Bahia
2005;50-54;0.009802;0.047885;2.600663;83688.585119;4007.450082;408827.703589;2294325.595115;27.415036;Bahia
2005;55-59;0.012921;0.062663;2.598904;79681.135037;4993.034361;386416.919491;1885497.891526;23.66304;Bahia
2005;60-64;0.017932;0.08597;2.607338;74688.100676;6420.927123;358077.392746;1499080.972035;20.071216;Bahia
2005;65-69;0.025879;0.121785;2.585946;68267.173553;8313.93076;321265.590535;1141003.579289;16.713796;Bahia
2005;70-74;0.035089;0.161738;2.584417;59953.242793;9696.688177;276343.056173;819737.988754;13.672955;Bahia
2005;75-79;0.05512;0.242952;2.562012;50256.554616;12209.919128;221515.132556;543394.932581;10.812419;Bahia
2005;80-84;0.082003;0.34041;2.506527;38046.635488;12951.441433;157939.108106;321879.800025;8.460138;Bahia
2005;85-89;0.129137;0.483416;2.400693;25095.194056;12131.429784;93942.664494;163940.691919;6.532753;Bahia
2005;90+;0.185202;1.0;5.399514;12963.764272;12963.764272;69998.027424;69998.027424;5.399514;Bahia
2006;0;0.03085;0.030042;0.128871;100000.0;3004.226023;97382.933086;6973993.58594;69.739936;Bahia
2006;1-4;0.001023;0.004084;1.562483;96995.773977;396.086404;387017.628408;6876610.652854;70.895982;Bahia
2006;5-9;0.000385;0.001923;2.321395;96599.687573;185.734274;482500.92906;6489593.024447;67.180269;Bahia
2006;10-14;0.000455;0.002272;2.820383;96413.953299;219.088735;481592.23686;6007092.095387;62.305215;Bahia
2006;15-19;0.0018;0.008965;2.881039;96194.864564;862.406583;479146.917288;5525499.858527;57.440695;Bahia
2006;20-24;0.002885;0.014324;2.6092;95332.457981;1365.536584;473397.565129;5046352.941239;52.934258;Bahia
2006;25-29;0.003129;0.015525;2.517518;93966.921397;1458.798302;466213.166454;4572955.37611;48.665587;Bahia
2006;30-34;0.003237;0.016059;2.54101;92508.123096;1485.563279;458887.629628;4106742.209656;44.393315;Bahia
2006;35-39;0.003935;0.01949;2.584853;91022.559817;1774.068488;450828.162045;3647854.580028;40.076379;Bahia
2006;40-44;0.00506;0.024998;2.609371;89248.491329;2231.045342;440908.854506;3197026.417983;35.82163;Bahia
2006;45-49;0.006997;0.034413;2.616823;87017.445987;2994.503288;427950.798195;2756117.563477;31.673161;Bahia
2006;50-54;0.009508;0.046482;2.60869;84022.942699;3905.560479;410775.307366;2328166.765282;27.708703;Bahia
2006;55-59;0.012966;0.06287;2.597409;80117.38222;5037.017564;388485.016624;1917391.457916;23.932278;Bahia
2006;60-64;0.017276;0.082944;2.601192;75080.364656;6227.438913;360463.393161;1528906.441292;20.363599;Bahia
2006;65-69;0.025048;0.118105;2.587925;68852.925743;8131.86941;324649.949662;1168443.048131;16.970129;Bahia
2006;70-74;0.033847;0.156461;2.587949;60721.056333;9500.507087;280689.578043;843793.098469;13.896219;Bahia
2006;75-79;0.053593;0.237128;2.573353;51220.549245;12145.826615;226629.118276;563103.520427;10.993703;Bahia
2006;80-84;0.08226;0.341092;2.49783;39074.72263;13328.090916;162024.463886;336474.40215;8.61105;Bahia
2006;85-89;0.120736;0.460045;2.414013;25746.631714;11844.598875;98103.177675;174449.938265;6.775641;Bahia
2006;90+;0.182091;1.0;5.49177;13902.032839;13902.032839;76346.76059;76346.76059;5.49177;Bahia
2007;0;0.028506;0.02781;0.122454;100000.0;2780.999751;97559.544077;6977635.796922;69.776358;Bahia
2007;1-4;0.00094;0.003752;1.569211;97219.000249;364.770064;387989.322035;6880076.252845;70.768844;Bahia
2007;5-9;0.00039;0.001948;2.357484;96854.230185;188.667736;483772.59348;6492086.93081;67.029462;Bahia
2007;10-14;0.000493;0.002461;2.84158;96665.562449;237.877347;482814.373031;6008314.33733;62.155686;Bahia
2007;15-19;0.00202;0.010055;2.88671;96427.685102;969.573183;480089.436565;5525499.9643;57.302008;Bahia
2007;20-24;0.003217;0.015963;2.597194;95458.111919;1523.785768;473629.198458;5045410.527735;52.854707;Bahia
2007;25-29;0.003325;0.01649;2.501118;93934.326151;1548.972457;465800.931359;4571781.329277;48.669975;Bahia
2007;30-34;0.003344;0.016583;2.528671;92385.353694;1531.993516;458140.707887;4105980.397918;44.444062;Bahia
2007;35-39;0.003946;0.019542;2.582167;90853.360179;1775.498879;449973.941855;3647839.690031;40.150851;Bahia
2007;40-44;0.00516;0.025487;2.604186;89077.8613;2270.309437;439950.066311;3197865.748176;35.899669;Bahia
2007;45-49;0.006851;0.033702;2.613649;86807.551863;2925.606598;427056.235853;2757915.681864;31.770458;Bahia
2007;50-54;0.009536;0.046617;2.613969;83881.945265;3910.357277;410079.492173;2330859.446012;27.787379;Bahia
2007;55-59;0.013023;0.063136;2.591165;79971.587988;5049.114898;387695.452996;1920779.953839;24.01828;Bahia
2007;60-64;0.016825;0.080858;2.599091;74922.47309;6058.080699;360067.46306;1533084.500843;20.462278;Bahia
2007;65-69;0.024795;0.11699;2.592243;68864.392392;8056.411023;324924.082409;1173017.037783;17.033724;Bahia
2007;70-74;0.033568;0.155272;2.588854;60807.981369;9441.797202;281274.35444;848092.955374;13.947066;Bahia
2007;75-79;0.053134;0.235368;2.577106;51366.184167;12089.934005;227538.293516;566818.600933;11.034859;Bahia
2007;80-84;0.082683;0.342477;2.494828;39276.250162;13451.208337;162683.665698;339280.307417;8.638307;Bahia
2007;85-89;0.118489;0.453612;2.416984;25825.041825;11714.55272;98866.333751;176596.641719;6.838194;Bahia
2007;90+;0.181531;1.0;5.50869;14110.489106;14110.489106;77730.307968;77730.307968;5.50869;Bahia
2008;0;0.024621;0.024094;0.11177;100000.0;2409.394742;97859.903547;6998040.229215;69.980402;Bahia
2008;1-4;0.000878;0.003506;1.58041;97590.605258;342.171526;389534.5064;6900180.325668;70.705375;Bahia
2008;5-9;0.000401;0.002004;2.37967;97248.433732;194.916302;485731.423579;6510645.819268;66.948593;Bahia
2008;10-14;0.000509;0.002544;2.866325;97053.51743;246.92389;484740.731771;6024914.395689;62.078269;Bahia
2008;15-19;0.002341;0.011645;2.903639;96806.59354;1127.350927;481669.633602;5540173.663919;57.229301;Bahia
2008;20-24;0.00362;0.01794;2.578495;95679.242613;1716.517524;474239.657866;5058504.030317;52.869399;Bahia
2008;25-29;0.003537;0.01753;2.480493;93962.725089;1647.153001;465663.612515;4584264.37245;48.788116;Bahia
2008;30-34;0.003415;0.01693;2.515809;92315.572088;1562.877777;457695.373563;4118600.759935;44.614366;Bahia
2008;35-39;0.003949;0.019556;2.581123;90752.694312;1774.795016;449470.460782;3660905.386373;40.339358;Bahia
2008;40-44;0.005243;0.02589;2.595584;88977.899296;2303.660852;439350.538496;3211434.925591;36.092501;Bahia
2008;45-49;0.006584;0.032408;2.60715;86674.238444;2808.967259;426649.755709;2772084.387095;31.982795;Bahia
2008;50-54;0.009366;0.04581;2.619314;83865.271184;3841.862937;410180.087961;2345434.631386;27.966697;Bahia
2008;55-59;0.01282;0.062178;2.591073;80023.408248;4975.709032;388130.919468;1935254.543426;24.183606;Bahia
2008;60-64;0.016485;0.079286;2.597454;75047.699216;5950.206495;360942.852181;1547123.623958;20.615204;Bahia
2008;65-69;0.024134;0.114049;2.595032;69097.492721;7880.52241;326535.059382;1186180.771777;17.16677;Bahia
2008;70-74;0.033114;0.15334;2.59145;61216.970311;9386.987668;283475.825321;859645.712396;14.042605;Bahia
2008;75-79;0.052129;0.231441;2.57953;51829.982642;11995.559463;230115.01683;576169.887074;11.116536;Bahia
2008;80-84;0.081694;0.33919;2.499788;39834.423179;13511.425081;165390.688287;346054.870245;8.687332;Bahia
2008;85-89;0.117876;0.45194;2.420062;26322.998098;11896.414743;100922.982306;180664.181957;6.863359;Bahia
2008;90+;0.180918;1.0;5.527379;14426.583355;14426.583355;79741.199651;79741.199651;5.527379;Bahia
2009;0;0.024272;0.023759;0.110808;100000.0;2375.935022;97887.337899;6985275.188744;69.852752;Bahia
2009;1-4;0.000834;0.00333;1.581419;97624.064978;325.069046;389710.054025;6887387.850845;70.550103;Bahia
2009;5-9;0.000425;0.002123;2.410186;97298.995932;206.542444;485960.073067;6497677.79682;66.780523;Bahia
2009;10-14;0.000556;0.002777;2.878333;97092.453489;269.627421;484890.207956;6011717.723754;61.917456;Bahia
2009;15-19;0.002627;0.013064;2.897487;96822.826068;1264.905244;481454.650758;5526827.515798;57.081865;Bahia
2009;20-24;0.003847;0.019057;2.557678;95557.920824;1821.012024;473342.107289;5045372.86504;52.799107;Bahia
2009;25-29;0.003601;0.017844;2.47679;93736.9088;1672.630728;464464.14625;4572030.757751;48.775139;Bahia
2009;30-34;0.003568;0.017682;2.515179;92064.278072;1627.881046;456276.397689;4107566.611501;44.616291;Bahia
2009;35-39;0.004014;0.019876;2.56767;90436.397026;1797.54088;447809.77266;3651290.213812;40.374123;Bahia
2009;40-44;0.005139;0.025382;2.591918;88638.856146;2249.810868;437776.550963;3203480.441153;36.140814;Bahia
2009;45-49;0.006569;0.032338;2.609259;86389.045279;2793.689388;425266.239875;2765703.89019;32.014521;Bahia
2009;50-54;0.009272;0.045358;2.614558;83595.35589;3791.736183;408931.812876;2340437.650314;27.997221;Bahia
2009;55-59;0.012491;0.060631;2.59191;79803.619707;4838.574637;387366.377739;1931505.837439;24.203236;Bahia
2009;60-64;0.016332;0.078579;2.6006;74965.04507;5890.714189;360691.045092;1544139.459699;20.598126;Bahia
2009;65-69;0.023836;0.112727;2.598396;69074.330881;7786.573507;326671.391584;1183448.414607;17.13297;Bahia
2009;70-74;0.033241;0.153894;2.593769;61287.757374;9431.832608;283743.617586;856777.023023;13.979579;Bahia
2009;75-79;0.052128;0.231434;2.579146;51855.924766;12001.204485;230226.462747;573033.405437;11.050491;Bahia
2009;80-84;0.081855;0.339863;2.504827;39854.72028;13545.125187;165476.173727;342806.94269;8.601414;Bahia
2009;85-89;0.120956;0.460798;2.41675;26309.595094;12123.407245;100230.188858;177330.768963;6.740156;Bahia
2009;90+;0.183996;1.0;5.434905;14186.187849;14186.187849;77100.580105;77100.580105;5.434905;Bahia
2010;0;0.022075;0.021647;0.104736;100000.0;2164.744902;98061.982721;7006193.305921;70.061933;Bahia
2010;1-4;0.000777;0.003101;1.587776;97835.255098;303.390349;390609.174768;6908131.3232;70.609836;Bahia
2010;5-9;0.000405;0.002023;2.420848;97531.864749;197.326976;487150.387444;6517522.148432;66.824542;Bahia
2010;10-14;0.000543;0.002714;2.898334;97334.537773;264.192264;486117.44506;6030371.760988;61.955108;Bahia
2010;15-19;0.002756;0.0137;2.901491;97070.345509;1329.86961;482560.984214;5544254.315928;57.11584;Bahia
2010;20-24;0.003838;0.019011;2.544651;95740.475899;1820.091288;474233.420551;5061693.331713;52.868897;Bahia
